price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,bathroom_full,bathroom_3_quarter,bathroom_half,bathroom_1_quarter,has_renovated
352000.0,5,2420,8560,1.0,0,2,3,1620,800,Seattle,36,2.0,0.0,1.0,0.0,0
420000.0,3,1770,8165,2.0,0,0,3,1770,0,Kirkland,37,2.0,0.0,0.0,0.0,1
428000.0,2,1350,3900,1.0,0,0,3,1350,0,Redmond,11,2.0,0.0,0.0,0.0,0
599000.0,3,1960,4788,1.0,0,0,4,1090,870,Seattle,94,1.0,1.0,0.0,0.0,0
492000.0,4,3305,16164,1.5,0,0,5,2245,1060,Shoreline,92,2.0,0.0,1.0,0.0,1
630000.0,2,2550,5663,1.0,0,0,3,1720,830,Renton,3,2.0,0.0,0.0,0.0,0
1110000.0,4,2310,13300,1.0,0,0,3,1890,420,Clyde Hill,64,1.0,0.0,1.0,0.0,1
575000.0,4,1650,5000,1.0,0,0,3,1650,0,Seattle,59,2.0,0.0,0.0,0.0,1
705000.0,4,2650,4316,1.5,0,0,3,1520,1130,Seattle,109,2.0,0.0,1.0,0.0,1
940000.0,4,1890,5940,1.0,0,1,3,1470,420,Seattle,51,2.0,0.0,0.0,0.0,1
313000.0,3,2190,8000,1.0,0,0,4,2190,0,Federal Way,47,1.0,1.0,0.0,0.0,0
618080.0,3,2030,6500,2.0,0,0,3,2030,0,Issaquah,26,2.0,0.0,1.0,0.0,1
640000.0,3,2270,5175,2.0,0,0,3,2130,140,Renton,12,3.0,0.0,0.0,0.0,0
485000.0,3,1610,4160,1.0,0,0,4,1010,600,Seattle,97,2.0,0.0,0.0,0.0,0
300000.0,2,760,3001,1.0,0,0,3,760,0,Seattle,101,1.0,0.0,0.0,0.0,1
379500.0,2,1640,17335,1.0,0,0,3,840,800,Redmond,36,1.0,0.0,0.0,0.0,0
339950.0,3,1630,12295,2.0,0,0,4,1630,0,Renton,29,2.0,0.0,0.0,0.0,0
1500000.0,6,3560,6480,2.5,0,0,4,3560,0,Seattle,100,2.0,0.0,1.0,0.0,1
1340000.0,3,2960,5500,2.0,0,2,3,2440,520,Seattle,77,3.0,0.0,0.0,0.0,1
500000.0,3,1940,37565,1.0,0,0,4,1940,0,Issaquah,27,2.0,0.0,1.0,0.0,0
239900.0,3,1410,7566,1.0,0,0,3,1410,0,Kent,29,2.0,0.0,0.0,0.0,0
314950.0,3,1040,16986,1.0,0,0,4,1040,0,Renton,46,1.0,0.0,0.0,0.0,0
361280.0,2,820,6400,1.0,0,0,4,820,0,Seattle,70,1.0,0.0,0.0,0.0,0
100000.0,2,910,22000,1.0,0,0,3,910,0,Algona,58,1.0,0.0,0.0,0.0,1
540000.0,7,3700,7647,2.0,0,1,3,3700,0,Lake Forest Park,66,5.0,1.0,0.0,0.0,1
480500.0,4,2180,11200,1.0,0,0,4,2180,0,Woodinville,46,2.0,0.0,1.0,0.0,0
280000.0,3,1600,4271,2.0,0,0,3,1600,0,Auburn,14,2.0,0.0,1.0,0.0,0
440000.0,3,1500,6180,1.0,0,0,4,1060,440,Seattle,67,1.0,1.0,0.0,0.0,1
530000.0,3,1340,4284,1.0,0,0,3,1080,260,Seattle,104,1.0,0.0,0.0,0.0,1
560000.0,3,1860,13374,1.0,0,0,3,1860,0,Issaquah,29,2.0,0.0,0.0,0.0,0
775000.0,3,2540,7200,1.5,0,3,4,1600,940,Seattle,109,2.0,0.0,0.0,0.0,0
160000.0,2,1040,13100,1.0,0,0,5,1040,0,Kent,102,1.0,0.0,0.0,0.0,0
209950.0,3,1380,11130,1.0,0,0,3,1380,0,Federal Way,54,1.0,0.0,1.0,0.0,1
226500.0,3,1640,10762,1.0,0,0,3,1130,510,Covington,26,1.0,1.0,0.0,0.0,1
380000.0,5,3000,6000,1.0,0,0,5,1500,1500,Seattle,56,1.0,1.0,0.0,0.0,0
409500.0,4,2140,13000,1.0,0,0,3,1320,820,Kenmore,46,2.0,1.0,0.0,0.0,1
690000.0,3,1760,6428,1.0,0,0,4,980,780,Seattle,72,2.0,0.0,0.0,0.0,1
405000.0,3,1660,8307,1.0,0,0,4,1660,0,Shoreline,53,2.0,0.0,0.0,0.0,1
375000.0,3,1830,13042,2.0,0,0,3,1830,0,Maple Valley,24,2.0,0.0,1.0,0.0,1
794154.0,4,2210,8556,1.0,0,1,4,1210,1000,Seattle,60,2.0,0.0,0.0,0.0,1
185000.0,4,1490,6600,1.0,0,0,3,1490,0,Burien,45,1.0,0.0,0.0,0.0,1
245000.0,3,1260,1270,2.0,0,0,3,1040,220,Seattle,9,1.0,0.0,1.0,0.0,0
1532500.0,5,4270,8076,2.0,0,0,3,3400,870,Kirkland,7,4.0,0.0,1.0,0.0,0
1040000.0,4,3900,8391,2.0,0,0,3,3900,0,Kirkland,8,3.0,0.0,1.0,0.0,0
425000.0,2,1150,1027,3.0,0,0,3,1150,0,Seattle,6,2.0,0.0,1.0,0.0,0
495000.0,4,2656,21195,2.0,0,0,3,2656,0,Auburn,0,2.0,1.0,0.0,0.0,0
365000.0,5,2410,5003,1.0,0,0,3,1410,1000,Seattle,6,2.0,1.0,0.0,0.0,0
417250.0,3,1606,1452,3.0,0,0,3,1606,0,Seattle,5,2.0,0.0,0.0,0.0,0
339950.0,2,820,681,3.0,0,0,3,820,0,Seattle,8,1.0,0.0,0.0,0.0,0
615000.0,2,1540,6872,1.0,0,0,4,820,720,Seattle,68,1.0,0.0,0.0,0.0,1
403000.0,3,2090,8354,2.0,0,0,3,2090,0,Duvall,2,2.0,1.0,0.0,0.0,1
980000.0,5,3160,11470,1.0,0,0,4,1780,1380,Mercer Island,43,2.0,0.0,1.0,0.0,0
258000.0,4,1730,8320,1.0,0,0,3,1230,500,Federal Way,37,1.0,1.0,0.0,0.0,1
533000.0,3,1670,4080,1.0,0,0,3,1170,500,Seattle,47,1.0,0.0,0.0,0.0,1
537500.0,4,2550,4630,2.0,0,0,3,2550,0,Sammamish,9,2.0,0.0,1.0,0.0,0
830000.0,5,3040,9601,1.0,0,0,5,1970,1070,Mercer Island,46,3.0,0.0,0.0,0.0,0
712000.0,3,1250,4620,1.5,0,0,4,1150,100,Seattle,114,1.0,0.0,0.0,0.0,1
262000.0,4,2020,6236,2.0,0,0,3,2020,0,Algona,12,2.0,0.0,1.0,0.0,0
753888.0,4,2660,5500,2.0,0,2,3,2660,0,Issaquah,11,2.0,0.0,1.0,0.0,0
134000.0,2,980,5000,2.0,0,0,3,980,0,Skykomish,92,1.0,0.0,1.0,0.0,1
402000.0,3,1960,8000,1.0,0,0,4,1290,670,Kirkland,37,2.0,0.0,1.0,0.0,0
205000.0,2,720,5040,1.0,0,0,3,720,0,Seattle,59,1.0,0.0,0.0,0.0,1
553650.0,2,1360,1349,2.0,0,0,3,1050,310,Seattle,17,2.0,0.0,1.0,0.0,0
559950.0,2,1870,4950,1.0,0,0,3,1870,0,Redmond,8,2.0,0.0,0.0,0.0,0
260000.0,4,2130,8800,1.0,0,0,3,1100,1030,Kent,52,1.0,0.0,1.0,0.0,1
270000.0,4,1810,6509,2.0,0,0,3,1810,0,Kent,20,2.0,0.0,1.0,0.0,0
295000.0,2,2200,89298,1.0,0,0,3,1100,1100,Issaquah,41,1.0,1.0,0.0,0.0,1
719000.0,3,1690,4500,1.5,0,1,4,1690,0,Seattle,86,2.0,0.0,1.0,0.0,0
266000.0,3,1940,8547,1.0,0,0,3,1460,480,Kent,25,2.0,0.0,1.0,0.0,0
325900.0,4,2320,6270,2.0,0,0,3,2320,0,Kent,10,2.0,0.0,1.0,0.0,1
647500.0,4,2060,26036,1.0,0,0,4,1160,900,Normandy Park,67,1.0,1.0,0.0,0.0,1
1039000.0,4,3410,5000,2.0,0,0,5,2190,1220,Seattle,104,1.0,0.0,0.0,0.0,0
569000.0,4,2250,41688,2.0,0,0,3,2250,0,Redmond,34,2.0,0.0,0.0,0.0,0
246000.0,3,1390,7399,1.0,0,0,4,1390,0,Kent,39,1.0,1.0,0.0,0.0,0
515000.0,2,1060,4960,1.0,0,0,3,1060,0,Seattle,88,1.0,0.0,0.0,0.0,1
207000.0,3,1490,8995,1.0,0,0,4,1490,0,Seattle,60,1.0,0.0,0.0,0.0,1
780000.0,4,2480,9195,1.0,0,0,3,1390,1090,Bellevue,64,1.0,1.0,0.0,0.0,1
489990.0,5,2440,20828,1.5,0,0,4,2440,0,Kent,39,2.0,0.0,0.0,0.0,0
335000.0,3,2240,87625,1.5,0,0,2,1480,760,Auburn,34,1.0,0.0,1.0,0.0,0
295000.0,3,1920,7229,2.0,0,0,3,1920,0,Federal Way,21,2.0,0.0,1.0,0.0,0
385000.0,3,1890,9920,1.0,0,0,3,1230,660,Seattle,70,1.0,1.0,0.0,0.0,0
350000.0,4,2250,13515,1.0,0,0,4,2150,100,Kent,74,1.0,1.0,0.0,0.0,1
235000.0,2,1270,3008,1.0,0,0,4,650,620,Seattle,91,1.0,0.0,0.0,0.0,0
358000.0,2,960,1808,2.0,0,0,3,960,0,Seattle,21,1.0,0.0,1.0,0.0,0
716500.0,4,3290,6465,2.0,0,0,3,3290,0,Sammamish,12,2.0,0.0,1.0,0.0,0
228000.0,4,2000,6120,1.0,0,0,3,1100,900,Seattle,49,1.0,1.0,0.0,0.0,1
405000.0,2,1020,8155,1.0,0,0,4,1020,0,Seattle,66,1.0,0.0,0.0,0.0,0
538000.0,4,1840,9600,1.0,0,0,3,1220,620,Redmond,47,1.0,1.0,0.0,0.0,1
530000.0,3,1980,6760,1.0,0,0,4,1980,0,Bellevue,41,1.0,1.0,0.0,0.0,0
1750000.0,6,3510,5760,2.5,0,0,4,3510,0,Seattle,108,3.0,0.0,0.0,0.0,1
636000.0,2,1230,3600,1.5,0,0,5,1230,0,Seattle,89,1.0,1.0,0.0,0.0,0
535000.0,4,2280,65836,2.0,0,0,3,2280,0,Woodinville,10,2.0,0.0,1.0,0.0,1
868500.0,3,2920,3942,3.0,0,0,3,2920,0,Renton,6,2.0,0.0,1.0,0.0,0
530000.0,4,2280,2850,1.5,0,0,4,1540,740,Seattle,84,2.0,1.0,0.0,0.0,0
450000.0,3,1510,43560,1.0,0,0,3,1510,0,Woodinville,60,2.0,0.0,0.0,0.0,1
230000.0,3,950,6000,1.0,0,0,3,790,160,Seattle,75,1.0,1.0,0.0,0.0,1
229000.0,3,1190,3000,2.0,0,0,3,1190,0,Tukwila,12,2.0,0.0,1.0,0.0,0
437000.0,3,1310,9282,1.0,0,0,4,1310,0,Redmond,38,1.0,1.0,0.0,0.0,1
1307000.0,5,2800,3200,1.5,0,0,5,1910,890,Seattle,82,3.0,0.0,0.0,0.0,1
595000.0,3,1750,3354,2.0,0,0,4,1750,0,Kirkland,23,2.0,0.0,1.0,0.0,0
660000.0,3,1320,5750,1.5,0,0,5,1320,0,Seattle,96,1.0,1.0,0.0,0.0,0
347500.0,4,2460,7350,2.0,0,0,3,2460,0,Federal Way,25,2.0,0.0,1.0,0.0,0
297950.0,3,1240,10800,1.0,0,0,3,1240,0,Renton,47,2.0,0.0,0.0,0.0,1
245000.0,3,1260,7964,1.0,0,0,4,1260,0,Des Moines,59,1.0,0.0,1.0,0.0,1
543200.0,6,2820,15600,1.5,0,2,5,1970,850,Burien,74,2.0,0.0,0.0,0.0,0
1250000.0,4,3820,24166,2.0,0,1,4,3310,510,Mercer Island,24,3.0,0.0,0.0,0.0,0
413450.0,3,1540,1614,3.0,0,0,3,1470,70,Seattle,6,2.0,0.0,1.0,0.0,0
424500.0,3,1460,7700,1.0,0,0,3,1460,0,Redmond,35,1.0,1.0,0.0,0.0,1
230000.0,3,1390,16000,1.0,0,0,4,1390,0,Algona,54,1.0,0.0,0.0,0.0,1
930000.0,3,2640,4080,2.0,0,0,3,1840,800,Seattle,102,3.0,0.0,0.0,0.0,1
349000.0,3,1590,9620,1.0,0,0,3,1590,0,Renton,26,1.0,1.0,0.0,0.0,1
835000.0,4,1910,6960,1.5,0,0,5,1910,0,Seattle,73,2.0,0.0,0.0,0.0,0
988500.0,3,2015,16807,2.0,1,4,3,2015,0,Burien,7,2.0,1.0,0.0,0.0,0
500000.0,3,1410,1197,3.0,0,0,3,1410,0,Seattle,2,1.0,1.0,0.0,0.0,1
499000.0,2,1110,957,2.0,0,0,3,930,180,Seattle,9,1.0,0.0,1.0,0.0,0
321950.0,2,860,1277,2.0,0,0,3,860,0,Seattle,7,1.0,0.0,0.0,0.0,0
494000.0,3,2310,4729,2.0,0,0,3,2310,0,Kenmore,3,2.0,0.0,1.0,0.0,0
441750.0,2,1020,1060,3.0,0,0,3,1020,0,Seattle,6,1.0,0.0,1.0,0.0,0
438000.0,2,980,1179,2.0,0,0,3,980,0,Seattle,4,1.0,0.0,0.0,0.0,0
985000.0,4,4230,37769,2.0,0,0,3,4230,0,Woodinville,25,2.0,0.0,0.0,0.0,0
352000.0,3,1640,11050,1.0,0,0,4,1640,0,Renton,42,2.0,0.0,0.0,0.0,0
839900.0,4,3810,13592,1.0,0,1,3,2560,1250,Renton,1,3.0,0.0,1.0,0.0,1
765000.0,4,2790,10819,2.0,0,0,3,2790,0,Issaquah,18,2.0,1.0,0.0,0.0,0
460000.0,4,1750,5500,1.5,0,0,5,1050,700,Seattle,88,1.0,1.0,0.0,0.0,0
224500.0,4,1430,8355,1.5,0,0,4,1430,0,Auburn,31,1.0,0.0,0.0,0.0,0
254000.0,3,1850,4597,2.0,0,0,3,1850,0,Covington,11,2.0,0.0,1.0,0.0,0
255000.0,2,960,28717,1.0,0,0,4,960,0,Vashon,30,1.0,0.0,0.0,0.0,0
610000.0,3,2480,45302,1.0,0,0,4,1620,860,Woodinville,38,3.0,0.0,0.0,0.0,1
920000.0,4,3750,11025,2.0,0,0,3,3750,0,Sammamish,38,3.0,0.0,0.0,0.0,0
402500.0,4,2600,11951,2.0,0,0,3,2600,0,Federal Way,26,2.0,0.0,1.0,0.0,1
280950.0,3,1390,8700,1.0,0,3,4,840,550,Renton,102,1.0,1.0,0.0,0.0,1
604000.0,4,2260,7753,2.0,0,0,3,2260,0,Issaquah,25,2.0,0.0,1.0,0.0,0
565000.0,4,2470,7447,2.0,0,0,3,2470,0,Lake Forest Park,30,2.0,0.0,0.0,0.0,0
255000.0,2,810,7980,1.0,0,0,1,810,0,Seattle,86,1.0,0.0,0.0,0.0,0
445000.0,4,1650,6000,1.0,0,0,5,1000,650,Seattle,55,2.0,0.0,0.0,0.0,0
195000.0,2,720,18000,1.0,0,0,3,720,0,Seattle,64,1.0,0.0,0.0,0.0,1
275000.0,3,1390,48257,1.0,0,0,3,1390,0,Fall City,92,1.0,0.0,1.0,0.0,1
387000.0,3,1445,1606,2.0,0,0,3,1300,145,Issaquah,11,2.0,0.0,0.0,0.0,0
490000.0,2,1840,3300,1.5,0,0,4,1130,710,Seattle,104,1.0,0.0,0.0,0.0,0
505000.0,3,2100,5824,2.0,0,2,3,2100,0,Snoqualmie,15,2.0,0.0,1.0,0.0,0
303500.0,3,1060,10464,1.0,0,0,4,1060,0,Kirkland,41,1.0,0.0,1.0,0.0,0
270000.0,3,1500,6337,1.0,0,0,5,1500,0,Seattle,61,1.0,0.0,1.0,0.0,0
323000.0,4,1970,7213,1.0,0,0,3,1170,800,Renton,37,2.0,1.0,0.0,0.0,1
382000.0,3,1410,1253,3.0,0,0,3,1410,0,Seattle,9,3.0,0.0,0.0,0.0,0
1370000.0,4,3720,9450,1.0,0,4,5,1960,1760,Bellevue,52,2.0,1.0,0.0,0.0,0
280000.0,4,2190,14439,1.0,0,0,4,1180,1010,Auburn,37,2.0,0.0,0.0,0.0,0
260000.0,3,1920,8075,1.0,0,0,4,1510,410,Federal Way,45,2.0,0.0,0.0,0.0,0
201500.0,3,1160,8320,1.0,0,0,4,1160,0,Kent,55,1.0,0.0,0.0,0.0,0
1157200.0,4,5860,52889,2.0,0,0,4,4910,950,Woodinville,18,4.0,0.0,0.0,0.0,0
536500.0,4,2000,4000,1.5,0,0,5,1450,550,Seattle,88,1.0,1.0,0.0,0.0,0
248000.0,4,2163,5883,2.0,0,0,3,2163,0,Algona,8,3.0,0.0,0.0,0.0,0
532000.0,5,3480,57499,1.0,0,0,4,2340,1140,Issaquah,38,3.0,0.0,0.0,0.0,1
580000.0,4,2840,6268,2.0,0,0,3,2840,0,Kenmore,16,2.0,0.0,1.0,0.0,1
463000.0,2,1150,4400,1.0,0,0,4,1150,0,Seattle,109,1.0,0.0,0.0,0.0,0
742500.0,4,3100,3773,2.0,0,0,3,2000,1100,Seattle,95,2.0,1.0,0.0,0.0,1
260000.0,3,1420,14850,1.0,0,0,4,1020,400,Kent,51,2.0,0.0,1.0,0.0,0
590000.0,4,2430,32496,1.0,0,0,3,2430,0,Woodinville,21,2.0,0.0,0.0,0.0,0
312000.0,4,1930,7452,1.0,0,0,3,1430,500,Kent,30,2.0,0.0,0.0,0.0,0
566000.0,3,1660,10140,1.0,0,0,4,1370,290,Redmond,34,2.0,0.0,0.0,0.0,0
511555.0,3,1400,7293,1.0,0,0,4,1400,0,Bellevue,51,2.0,0.0,0.0,0.0,0
583000.0,4,2660,4000,2.0,0,0,3,2660,0,Redmond,13,2.0,0.0,1.0,0.0,0
290000.0,4,2000,13300,1.0,0,0,4,1200,800,Auburn,46,2.0,0.0,1.0,0.0,0
311100.0,4,2130,8078,1.0,0,0,4,1380,750,Renton,37,2.0,0.0,0.0,0.0,0
325000.0,3,1352,1694,3.0,0,0,3,1352,0,Seattle,7,2.0,0.0,0.0,0.0,0
491300.0,3,1750,11340,1.0,0,1,4,1300,450,Sammamish,27,1.0,1.0,0.0,0.0,0
315000.0,5,2320,8100,1.0,0,0,4,1160,1160,Burien,58,1.0,1.0,0.0,0.0,0
360000.0,2,1420,81892,1.0,0,0,3,1180,240,Renton,58,1.0,0.0,0.0,0.0,1
330000.0,4,1940,3784,2.0,0,0,3,1940,0,Renton,11,2.0,0.0,1.0,0.0,0
481450.0,3,1410,4800,1.0,0,0,3,1410,0,Seattle,74,2.0,0.0,0.0,0.0,1
234950.0,3,1360,9948,1.0,0,0,3,1360,0,Black Diamond,37,1.0,0.0,0.0,0.0,1
251000.0,3,1220,7250,1.0,0,0,3,1220,0,North Bend,52,1.0,1.0,0.0,0.0,1
782000.0,4,2830,20345,2.0,0,0,3,1980,850,Bellevue,35,2.0,0.0,1.0,0.0,1
833000.0,4,3780,10308,2.0,0,0,3,3780,0,Sammamish,15,2.0,1.0,0.0,0.0,0
542500.0,4,2330,14289,2.0,0,0,4,2330,0,Bellevue,36,2.0,0.0,1.0,0.0,1
851000.0,3,3560,107290,2.0,0,0,3,3560,0,Redmond,27,2.0,0.0,1.0,0.0,1
325000.0,4,1470,70800,1.0,0,0,3,1470,0,Ravensdale,38,1.0,0.0,1.0,0.0,0
415000.0,4,3060,48787,2.0,0,0,3,3060,0,Ravensdale,22,2.0,0.0,0.0,0.0,0
252500.0,3,1030,6127,1.0,0,0,3,880,150,Seattle,67,1.0,0.0,0.0,0.0,1
465000.0,4,1930,9653,1.0,0,0,4,1930,0,Federal Way,46,2.0,0.0,1.0,0.0,0
336900.0,3,1780,120661,1.0,0,0,4,1780,0,Duvall,35,1.0,1.0,0.0,0.0,0
225000.0,3,2000,9202,2.0,0,0,4,2000,0,Maple Valley,22,2.0,0.0,1.0,0.0,0
270000.0,3,1690,9583,1.0,0,0,4,1690,0,Renton,45,2.0,0.0,0.0,0.0,0
1702500.0,5,5190,23716,2.0,0,2,3,3390,1800,Mercer Island,27,4.0,0.0,1.0,0.0,1
536000.0,3,1300,5413,1.5,0,0,3,1300,0,Seattle,89,1.0,1.0,0.0,0.0,1
585000.0,4,2400,29252,2.0,0,0,4,2400,0,Woodinville,32,3.0,0.0,0.0,0.0,1
445000.0,2,1150,6634,1.0,0,0,3,860,290,Seattle,74,2.0,0.0,0.0,0.0,1
320000.0,4,2310,7490,2.0,0,0,3,2310,0,Renton,34,2.0,0.0,0.0,0.0,0
769900.0,4,2730,3047,2.0,0,0,3,2400,330,Seattle,8,3.0,0.0,1.0,0.0,0
557000.0,4,2840,4500,2.0,0,0,3,2840,0,Kenmore,2,2.0,0.0,1.0,0.0,1
212000.0,2,1020,1525,2.0,0,0,3,1020,0,Seattle,10,1.0,0.0,1.0,0.0,1
376000.0,3,1340,1384,3.0,0,0,3,1340,0,Seattle,6,2.0,0.0,0.0,0.0,0
800000.0,4,3540,159430,2.0,0,0,3,3540,0,Carnation,7,3.0,0.0,0.0,0.0,0
324000.0,3,998,904,2.0,0,0,3,798,200,Seattle,7,2.0,0.0,0.0,0.0,0
549900.0,5,3060,7015,1.0,0,0,5,1600,1460,Seattle,35,2.0,1.0,0.0,0.0,0
320000.0,3,2130,6969,2.0,0,0,3,2130,0,Maple Valley,11,2.0,0.0,1.0,0.0,0
875000.0,4,2520,6000,1.0,0,0,3,1400,1120,Seattle,93,2.0,0.0,0.0,0.0,1
265000.0,4,1940,9533,1.0,0,0,3,1080,860,Kent,52,1.0,0.0,0.0,0.0,1
394950.0,3,1350,1250,3.0,0,0,3,1270,80,Seattle,8,2.0,0.0,1.0,0.0,0
842500.0,4,2160,5298,2.5,0,0,4,2160,0,Seattle,112,2.0,0.0,1.0,0.0,0
368000.0,3,1370,1350,2.0,0,0,3,1010,360,Seattle,7,2.0,0.0,1.0,0.0,0
1225000.0,4,5420,101930,1.0,0,0,3,3890,1530,Redmond,13,4.0,0.0,1.0,0.0,0
885000.0,4,2830,5000,2.0,0,0,3,2830,0,Seattle,19,2.0,0.0,1.0,0.0,0
453246.0,3,2010,2287,2.0,0,0,3,1390,620,Issaquah,0,2.0,0.0,1.0,0.0,0
927000.0,4,3300,12090,2.0,0,0,3,3300,0,Clyde Hill,61,2.0,1.0,0.0,0.0,0
490000.0,2,1230,1391,2.0,0,0,3,870,360,Seattle,10,2.0,0.0,1.0,0.0,1
341000.0,3,1720,7119,1.5,0,0,4,1720,0,Shoreline,62,1.0,0.0,1.0,0.0,0
235000.0,1,810,2451,1.0,0,0,5,810,0,Seattle,73,1.0,0.0,0.0,0.0,0
900000.0,4,4700,38412,2.0,0,0,3,3420,1280,Bellevue,36,3.0,0.0,0.0,0.0,0
255000.0,2,1220,2500,1.0,0,0,3,770,450,Seattle,104,1.0,0.0,0.0,0.0,1
1575000.0,5,3650,20150,1.0,0,0,4,2360,1290,Bellevue,39,2.0,1.0,0.0,0.0,0
876650.0,3,2170,12508,1.5,0,0,5,1650,520,Mercer Island,86,3.0,0.0,0.0,0.0,1
350000.0,2,910,4500,1.5,0,0,4,910,0,Seattle,108,1.0,0.0,0.0,0.0,1
750000.0,4,2980,4930,2.0,0,0,3,2890,90,Bellevue,14,2.0,0.0,1.0,0.0,0
582000.0,4,2120,4650,1.0,0,1,3,1190,930,Seattle,63,1.0,1.0,0.0,0.0,1
1315000.0,4,3460,3997,2.0,0,0,3,2560,900,Seattle,10,3.0,0.0,1.0,0.0,1
372500.0,5,2480,10090,1.0,0,0,3,1300,1180,Seattle,10,3.0,0.0,0.0,0.0,1
410000.0,3,2200,16921,2.0,0,0,3,2200,0,Maple Valley,27,2.0,0.0,0.0,0.0,1
360000.0,4,1730,5500,1.0,0,0,5,1010,720,Seattle,71,2.0,0.0,0.0,0.0,0
1015000.0,3,2920,34527,1.0,0,4,4,1800,1120,Seattle,60,2.0,0.0,1.0,0.0,1
225000.0,3,990,8012,1.0,0,0,4,990,0,Renton,48,1.0,0.0,0.0,0.0,0
647000.0,4,3040,6887,2.0,0,0,3,3040,0,Sammamish,15,2.0,0.0,1.0,0.0,0
185000.0,3,1370,8470,1.0,0,0,4,1370,0,Auburn,53,1.0,0.0,1.0,0.0,1
335000.0,3,1940,4927,2.0,0,0,3,1940,0,Renton,10,2.0,0.0,1.0,0.0,1
210000.0,3,1040,2643,2.0,0,0,3,720,320,Seattle,10,2.0,0.0,1.0,0.0,1
522000.0,4,1800,8623,1.0,0,0,4,1360,440,Kirkland,34,2.0,0.0,0.0,0.0,0
770000.0,3,1720,5000,1.0,0,0,3,1720,0,Seattle,60,1.0,1.0,0.0,0.0,1
499950.0,3,980,6380,1.0,0,0,3,760,220,Seattle,73,1.0,0.0,0.0,0.0,1
751000.0,4,3110,6142,2.0,0,0,3,3110,0,Redmond,10,2.0,0.0,1.0,0.0,1
330000.0,5,2100,7715,1.0,0,0,3,1250,850,Burien,1,3.0,0.0,0.0,0.0,1
465000.0,3,2020,11358,1.0,0,0,4,1190,830,Kirkland,58,1.0,0.0,1.0,0.0,0
850000.0,4,2350,11914,1.0,0,0,4,2350,0,Mercer Island,53,1.0,1.0,0.0,0.0,1
947500.0,4,3290,12329,1.5,0,0,4,3290,0,Mercer Island,46,2.0,0.0,0.0,0.0,0
302000.0,5,2180,7813,2.0,0,0,3,2180,0,Maple Valley,28,2.0,0.0,0.0,0.0,0
500000.0,2,1290,1334,3.0,0,0,3,1290,0,Seattle,7,2.0,0.0,0.0,0.0,0
201000.0,3,1460,9750,1.0,0,0,4,1460,0,Kent,45,1.0,0.0,0.0,0.0,0
265000.0,2,1290,2828,2.0,0,0,3,1290,0,Redmond,6,1.0,0.0,0.0,0.0,0
870300.0,4,2350,3150,1.5,0,0,4,1690,660,Seattle,104,2.0,0.0,1.0,0.0,0
339000.0,3,1080,8100,1.0,0,0,4,1080,0,Shoreline,59,1.0,0.0,0.0,0.0,1
690000.0,4,2670,13463,2.0,0,0,4,2670,0,Issaquah,25,2.0,0.0,1.0,0.0,0
788000.0,4,3680,5759,2.0,0,0,3,2840,840,Issaquah,11,3.0,0.0,0.0,0.0,0
315275.0,3,1440,8040,1.0,0,0,3,960,480,Seattle,63,1.0,1.0,0.0,0.0,1
505000.0,4,1940,4800,1.0,0,0,5,1030,910,Seattle,92,1.0,1.0,0.0,0.0,1
368000.0,3,1280,9898,1.0,0,0,3,1280,0,Woodinville,46,1.0,0.0,0.0,0.0,1
947500.0,3,2980,27144,1.5,1,2,5,2180,800,Burien,97,2.0,1.0,0.0,0.0,0
156000.0,3,970,8580,1.0,0,0,3,970,0,Federal Way,55,1.0,0.0,0.0,0.0,1
610000.0,4,2110,5000,1.5,0,2,4,1640,470,Seattle,84,3.0,0.0,0.0,0.0,0
420000.0,2,1480,1369,3.0,0,0,3,1480,0,Redmond,5,2.0,0.0,1.0,0.0,0
192000.0,2,700,10540,1.0,0,0,3,700,0,Normandy Park,61,1.0,0.0,0.0,0.0,0
910000.0,3,2700,6120,1.0,0,0,4,1350,1350,Seattle,52,2.0,0.0,0.0,0.0,0
1300000.0,4,2330,9687,2.0,0,3,3,2330,0,Seattle,96,3.0,0.0,0.0,0.0,0
1346400.0,5,3380,20021,1.0,0,0,4,1690,1690,Clyde Hill,51,1.0,1.0,0.0,0.0,0
840000.0,4,2600,2750,1.5,0,0,3,1620,980,Seattle,78,2.0,1.0,0.0,0.0,0
300000.0,2,1360,8100,1.0,0,0,3,860,500,Seattle,39,1.0,1.0,0.0,0.0,0
505000.0,4,2780,6369,1.0,0,0,3,1590,1190,Kirkland,36,2.0,0.0,1.0,0.0,0
110000.0,3,1250,53143,1.0,0,0,5,1250,0,Maple Valley,69,1.0,0.0,0.0,0.0,0
746000.0,3,2620,8950,2.0,0,0,3,2620,0,Bellevue,22,2.0,0.0,1.0,0.0,0
211000.0,3,1350,7620,1.0,0,0,5,1350,0,Burien,73,1.0,0.0,1.0,0.0,0
675000.0,4,2400,3340,1.0,0,0,4,1200,1200,Seattle,50,3.0,0.0,0.0,0.0,0
734200.0,4,2760,5000,1.5,0,0,5,1680,1080,Seattle,86,2.0,0.0,1.0,0.0,1
1225000.0,4,3070,16028,1.0,0,3,3,1870,1200,Mercer Island,38,2.0,0.0,0.0,0.0,0
